ret,vol,sharpe
0.1455704010934062,0.23097286667387287,0.6302489257274858
0.06845817803279354,0.20068446665365983,0.34112345202550376
0.0755357232146784,0.22650696887348495,0.3334807912990471
0.1374137469626212,0.18837213493364008,0.7294802228101808
0.10473317370416994,0.2963119049852717,0.3534558414363262
0.10138225348177952,0.37491805006314444,0.27041176989132565
0.0544179509324441,0.11905686171808175,0.45707530122288936
0.07334225492538694,0.20137463872094297,0.3642080025132745
0.09203777337247326,0.21918382802608383,0.4199113328813674
0.07086034986522195,0.17822691420963352,0.3975850122270243
0.1255800044996444,0.14864632223453098,0.8448241612160909
0.04124937345362838,0.22338991343290623,0.18465190670310802
0.08594335234406882,0.12358280451969497,0.6954313156922436
0.08577146431471733,0.25834848932865706,0.3319990936955063
0.06942527235502291,0.1372868224452984,0.5056950923507989
0.08988517093601536,0.14778366757314085,0.6082212764920694
0.07196165210774277,0.22709578928826823,0.31687796736907753
0.03613032601067263,0.1454370768752367,0.2484258263913476
0.07892630207077003,0.18930882850125352,0.4169182319473675
0.10924806256278351,0.16198950718087296,0.6744144387129974
0.09504528273997805,0.13985770603498104,0.6795855976373975
0.1196735426869517,0.2232883162584563,0.535959716532725
0.051891811055206745,0.12648108504594532,0.41027329134911045
0.10983480000059849,0.16754753977388986,0.6555440930306924
0.09333189236081615,0.13182618620762848,0.7079920541266121
0.1297700977269636,0.15649659619971554,0.8292199375464723
0.10304455050155226,0.18428231190051508,0.5591667992377962
0.07827028253965569,0.17700370709667143,0.44219572473082724
0.10063901923376042,0.1354519527112237,0.7429868467700677
0.10723179731964794,0.2639340559992388,0.4062825349069663
0.12523746014125137,0.24498843096834919,0.511197445717064
0.10465810290072998,0.2061769903510826,0.507612914140011
0.07466759559795777,0.2709388543879754,0.27558836390086844
0.09673203350811219,0.18252430706833234,0.5299679536484871
0.08441111015543426,0.17680005019206815,0.47743827031572433
0.08690403958519609,0.206074796699253,0.4217111504034356
0.08890640692911289,0.13960101159849644,0.6368607641957119
0.08479863093510777,0.1928350987248888,0.43974686919463274
0.06542498063202876,0.20171664173885417,0.32434101652717906
0.046523975555261055,0.14158594798370938,0.3285917579943316
0.09144686266541265,0.19362171800389735,0.4722965151232257
0.07403155675738118,0.13837456028675924,0.5350084336597896
0.10927709521285152,0.2800634316533193,0.39018694646333474
0.09766330561226254,0.1706515083510171,0.5722967617220035
0.11341965649078449,0.2861744833654382,0.39633043154986747
0.08117263496987842,0.1600048602397179,0.5073135581523354
-0.000356788082538838,0.15597149186114267,-0.0022875211250558344
0.078063763410364,0.13906893528515757,0.5613314235152236
0.10197238635347293,0.14048734202830807,0.7258475025666411
0.09105466936081755,0.23429571304627406,0.3886313931097578
0.12062856481457403,0.21203948314594592,0.5688967121823527
0.03369486631570176,0.15155631568438913,0.22232571545134533
0.10900980493782003,0.2856995674673987,0.38155397260186324
0.07631868206936501,0.16789511133839718,0.45456166925279096
0.06138382379150828,0.141008261381563,0.4353207619900084
0.13984355181001226,0.18738890295716407,0.7462744570417792
0.10379165065654009,0.16567960608487858,0.6264600279370959
0.0755681172504415,0.16139236523121545,0.46822609695434103
0.06794694592026894,0.149038679698964,0.4559014214129626
0.08165613757560633,0.13331249614666796,0.6125167552617854
