date,open,high,low,close,volume,adjclose
2003-04-15,88.83999633789062,89.77999877929688,88.41999816894531,89.77999877929688,49709800,58.87571716308594
2003-04-16,89.91000366210938,90.05999755859375,88.02999877929688,88.25,51788000,57.87239456176758
2003-04-17,88.30000305175781,89.72000122070312,88.19000244140625,89.55999755859375,37403100,58.73143768310547
2003-04-21,89.86000061035156,90.16000366210938,89.05999755859375,89.6500015258789,32052700,58.79045104980469
2003-04-22,89.0999984741211,91.55999755859375,88.88999938964844,91.33999633789062,59763600,59.89873504638672
2003-04-23,91.62000274658203,92.3499984741211,91.23999786376953,92.18000030517578,44227100,60.4495735168457
2003-04-24,91.52999877929688,92.08000183105469,90.95999908447266,91.36000061035156,49692400,59.91183853149414
2003-04-25,91.30000305175781,91.47000122070312,90.0199966430664,90.2300033569336,43917200,59.170806884765625
2003-04-28,90.44000244140625,92.19000244140625,90.30000305175781,91.79000091552734,46432900,60.19382095336914
2003-04-29,92.13999938964844,92.80000305175781,91.4000015258789,92.11000061035156,52017100,60.40365982055664
2003-04-30,91.91000366210938,92.56999969482422,91.41000366210938,91.91000366210938,48709100,60.2725715637207
2003-05-01,91.91999816894531,92.7300033569336,90.5,91.9000015258789,50240400,60.26594924926758
2003-05-02,91.55999755859375,93.47000122070312,91.48999786376953,93.20999908447266,50201500,61.12504577636719
2003-05-05,93.47000122070312,93.77999877929688,92.5,93.02999877929688,35437800,61.00699234008789
2003-05-06,93.04000091552734,94.37999725341797,93.0,93.91000366210938,44401000,61.58409881591797
2003-05-07,93.41999816894531,94.13999938964844,92.97000122070312,93.38999938964844,41413100,61.24307632446289
2003-05-08,92.5199966430664,93.33000183105469,92.27999877929688,92.44999694824219,40570700,60.62665557861328
2003-05-09,92.83000183105469,93.80000305175781,92.61000061035156,93.7300033569336,33608100,61.466033935546875
2003-05-12,93.5,95.12000274658203,93.27999877929688,94.87999725341797,35662300,62.22015380859375
2003-05-13,94.52999877929688,95.18000030517578,94.26000213623047,94.70999908447266,39253600,62.10871505737305
2003-05-14,95.08999633789062,95.23999786376953,93.91000366210938,94.51000213623047,32195100,61.97754669189453
2003-05-15,94.88999938964844,95.33000183105469,94.25,95.11000061035156,43879200,62.371028900146484
2003-05-16,94.88999938964844,95.44999694824219,94.26000213623047,94.87000274658203,38905000,62.2136344909668
2003-05-19,94.1500015258789,94.41999816894531,92.33000183105469,92.6500015258789,41606000,60.75780487060547
2003-05-20,92.81999969482422,93.02999877929688,91.58999633789062,92.45999908447266,55404600,60.63319396972656
2003-05-21,92.11000061035156,92.87999725341797,91.91000366210938,92.6500015258789,49333800,60.75780487060547
2003-05-22,92.94999694824219,94.05000305175781,92.68000030517578,93.56999969482422,38421800,61.36110305786133
2003-05-23,93.52999877929688,93.9800033569336,93.13999938964844,93.76000213623047,26155900,61.48569869995117
2003-05-27,93.30000305175781,95.83999633789062,93.06999969482422,95.4000015258789,43719200,62.56121063232422
2003-05-28,95.8499984741211,96.47000122070312,95.43000030517578,95.66999816894531,37727100,62.73825454711914
2003-05-29,95.87999725341797,96.81999969482422,95.08000183105469,95.41999816894531,50844200,62.57432174682617
2003-05-30,95.9000015258789,97.08999633789062,95.55999755859375,96.94999694824219,52529500,63.57765197753906
2003-06-02,97.52999877929688,98.44999694824219,96.66999816894531,97.3499984741211,50305500,63.839935302734375
2003-06-03,97.1500015258789,97.83999633789062,96.8499984741211,97.75,38254500,64.10226440429688
2003-06-04,97.66000366210938,99.3499984741211,97.56999969482422,99.16000366210938,49360700,65.02689361572266
2003-06-05,98.58000183105469,99.6500015258789,98.2699966430664,99.6500015258789,46262400,65.34825897216797
2003-06-06,100.4000015258789,101.4000015258789,99.12999725341797,99.26000213623047,60356800,65.09252166748047
2003-06-09,98.7699966430664,99.0999984741211,97.7699966430664,98.25,37808500,64.43017578125
2003-06-10,98.45999908447266,99.26000213623047,98.19000244140625,99.25,29965900,65.0859146118164
2003-06-11,99.16000366210938,100.38999938964844,98.70999908447266,100.30000305175781,37610200,65.77449798583984
2003-06-12,100.75,100.9000015258789,99.62000274658203,100.61000061035156,36442000,65.977783203125
2003-06-13,100.61000061035156,100.75,98.94999694824219,99.55999755859375,48628300,65.28919982910156
2003-06-16,99.95999908447266,101.69999694824219,99.80000305175781,101.66000366210938,36326300,66.6663589477539
2003-06-17,102.06999969482422,102.18000030517578,101.2300033569336,101.66000366210938,36801800,66.6663589477539
2003-06-18,101.29000091552734,102.13999938964844,101.0,101.56999969482422,35521000,66.60733795166016
2003-06-19,101.63999938964844,101.7300033569336,99.83999633789062,100.0199966430664,43551700,65.59085083007812
2003-06-20,100.38999938964844,100.5,99.41999816894531,99.44000244140625,41545000,65.44609069824219
2003-06-23,99.44999694824219,99.66000366210938,97.91999816894531,98.41999816894531,34237500,64.7747573852539
2003-06-24,98.22000122070312,99.08999633789062,98.0199966430664,98.5199966430664,36213600,64.8405990600586
2003-06-25,98.52999877929688,99.44000244140625,97.52999877929688,97.52999877929688,47743400,64.18902587890625
2003-06-26,97.77999877929688,98.9800033569336,96.95999908447266,98.80000305175781,33477300,65.02489471435547
2003-06-27,98.75,99.19000244140625,97.58000183105469,97.66000366210938,54208800,64.27461242675781
2003-06-30,98.22000122070312,98.66999816894531,97.47000122070312,97.62999725341797,33349000,64.25482177734375
2003-07-01,97.25,98.8499984741211,96.43000030517578,98.52999877929688,51322800,64.84719848632812
2003-07-02,98.7699966430664,99.79000091552734,98.56999969482422,99.7699966430664,34662100,65.66329956054688
2003-07-03,99.06999969482422,99.8499984741211,97.9000015258789,98.73999786376953,30792800,64.98536682128906
2003-07-07,99.6500015258789,100.9000015258789,99.6500015258789,100.69999694824219,31391100,66.27535247802734
2003-07-08,100.5,101.29000091552734,100.16999816894531,101.1500015258789,30952500,66.571533203125
2003-07-09,100.91999816894531,101.4000015258789,100.02999877929688,100.58000183105469,36528500,66.19640350341797
2003-07-10,99.83999633789062,100.04000091552734,98.62999725341797,99.30000305175781,49777700,65.35393524169922
2003-07-11,99.38999938964844,100.44999694824219,99.38999938964844,100.23999786376953,39976300,65.97262573242188
2003-07-14,101.19999694824219,101.9000015258789,100.44999694824219,100.7300033569336,42114900,66.29511260986328
2003-07-15,101.37999725341797,101.45999908447266,99.94999694824219,100.51000213623047,42573600,66.15033721923828
2003-07-16,100.80999755859375,100.87000274658203,99.2300033569336,99.91999816894531,39894200,65.76197814941406
2003-07-17,99.1500015258789,99.87999725341797,98.16000366210938,98.5,52253500,64.82742309570312
2003-07-18,99.0199966430664,99.80000305175781,98.45999908447266,99.51000213623047,35698100,65.49212646484375
2003-07-21,99.44999694824219,99.48999786376953,97.8499984741211,98.27999877929688,34786000,64.6826171875
2003-07-22,98.69000244140625,99.41000366210938,97.91999816894531,99.16999816894531,49968300,65.26840209960938
2003-07-23,99.20999908447266,99.44999694824219,98.27999877929688,99.23999786376953,37275400,65.31446838378906
2003-07-24,99.98999786376953,100.33999633789062,98.37000274658203,98.48999786376953,40896200,64.82083892822266
2003-07-25,98.66000366210938,100.29000091552734,98.04000091552734,100.2300033569336,43241100,65.9660415649414
2003-07-28,100.37000274658203,100.9800033569336,99.66999816894531,99.86000061035156,34382800,65.72250366210938
2003-07-29,100.13999938964844,100.26000213623047,98.68000030517578,99.4000015258789,53472100,65.41976928710938
2003-07-30,99.5999984741211,99.75,98.93000030517578,99.16000366210938,28363300,65.26183319091797
2003-07-31,99.9800033569336,100.91000366210938,99.16999816894531,99.38999938964844,54937200,65.41313934326172
2003-08-01,99.19000244140625,99.52999877929688,98.23999786376953,98.51000213623047,49321000,64.83402252197266
2003-08-04,98.30999755859375,99.0,97.0,98.51000213623047,55214100,64.83402252197266
2003-08-05,98.41000366210938,98.76000213623047,96.33999633789062,96.41999816894531,61415600,63.45847702026367
2003-08-06,96.69000244140625,98.05999755859375,96.41999816894531,96.9800033569336,50096900,63.82704544067383
2003-08-07,97.16999816894531,98.06999969482422,96.76000213623047,98.0,43427400,64.49830627441406
2003-08-08,98.31999969482422,98.55000305175781,97.76000213623047,98.27999877929688,27357300,64.6826171875
2003-08-11,98.26000213623047,99.04000091552734,97.83999633789062,98.6500015258789,34631400,64.92618560791016
2003-08-12,98.70999908447266,99.58999633789062,98.41999816894531,99.55000305175781,43285600,65.51850128173828
2003-08-13,99.81999969482422,99.8499984741211,98.52999877929688,99.04000091552734,36152000,65.18284606933594
2003-08-14,99.0999984741211,99.75,98.44999694824219,99.30999755859375,35525100,65.36053466796875
2003-08-15,99.36000061035156,99.79000091552734,99.12000274658203,99.62000274658203,12567000,65.56454467773438
2003-08-18,99.93000030517578,100.5999984741211,99.73999786376953,100.4800033569336,22873800,66.13058471679688
2003-08-19,100.69000244140625,100.94000244140625,100.0,100.86000061035156,37437700,66.38064575195312
2003-08-20,100.29000091552734,100.88999938964844,100.16000366210938,100.44999694824219,21295300,66.11080169677734
2003-08-21,101.05000305175781,101.5199966430664,100.4000015258789,100.7699966430664,46494200,66.32144165039062
2003-08-22,101.75,101.81999969482422,99.7300033569336,99.7699966430664,52040300,65.66329956054688
2003-08-25,99.70999908447266,100.83000183105469,99.27999877929688,99.93000030517578,23473000,65.76854705810547
2003-08-26,99.5,100.38999938964844,98.83000183105469,100.11000061035156,45065800,65.88703918457031
2003-08-27,100.05000305175781,100.36000061035156,99.56999969482422,100.13999938964844,18919500,65.90678405761719
2003-08-28,100.4000015258789,101.0,99.66000366210938,100.76000213623047,27402400,66.31485748291016
2003-08-29,100.61000061035156,101.4800033569336,100.4800033569336,101.44000244140625,28706600,66.76239776611328
2003-09-02,101.63999938964844,102.87999725341797,101.05000305175781,102.80000305175781,49419100,67.65747833251953
2003-09-03,103.02999877929688,103.69999694824219,102.77999877929688,103.36000061035156,44912400,68.0260238647461
2003-09-04,103.0999984741211,103.55000305175781,102.76000213623047,103.41000366210938,28381000,68.05892181396484
2003-09-05,102.94000244140625,103.55000305175781,102.4000015258789,102.83000183105469,31637300,67.67720031738281
2003-09-08,103.04000091552734,103.87999725341797,102.93000030517578,103.68000030517578,32632800,68.23664855957031
2003-09-09,103.37000274658203,103.45999908447266,102.68000030517578,103.0,35053200,67.78909301757812
2003-09-10,102.52999877929688,102.80000305175781,101.55000305175781,101.95999908447266,45904900,67.1046371459961
2003-09-11,102.0999984741211,102.76000213623047,101.83999633789062,102.26000213623047,38396300,67.30207061767578
2003-09-12,101.91000366210938,102.63999938964844,101.3499984741211,102.44999694824219,42524800,67.42713165283203
2003-09-15,102.5199966430664,102.62999725341797,101.94999694824219,102.08999633789062,21312800,67.1901626586914
2003-09-16,102.2300033569336,103.63999938964844,102.16999816894531,103.58000183105469,37892600,68.17084503173828
2003-09-17,103.4800033569336,103.79000091552734,103.05000305175781,103.37999725341797,31885800,68.0391845703125
2003-09-18,103.4000015258789,104.69999694824219,103.16999816894531,104.5999984741211,30243600,68.84212493896484
2003-09-19,104.2699966430664,104.5999984741211,103.4000015258789,103.66999816894531,34331600,68.49197387695312
2003-09-22,102.8499984741211,102.95999908447266,102.02999877929688,102.55000305175781,36677400,67.7520523071289
2003-09-23,102.58999633789062,103.29000091552734,102.36000061035156,102.94000244140625,32489200,68.00967407226562
2003-09-24,103.12000274658203,103.22000122070312,101.06999969482422,101.11000061035156,41694700,66.80066680908203
2003-09-25,101.41000366210938,101.87999725341797,100.19999694824219,100.27999877929688,52673100,66.25228118896484
2003-09-26,100.44000244140625,100.66000366210938,99.8499984741211,99.94999694824219,42914700,66.03428649902344
2003-09-29,100.30000305175781,100.98999786376953,99.79000091552734,100.93000030517578,36771600,66.68172454833984
2003-09-30,100.4800033569336,100.76000213623047,99.25,99.94999694824219,70764500,66.03428649902344
2003-10-01,100.23999786376953,102.18000030517578,100.19999694824219,102.08000183105469,65797600,67.44149780273438
2003-10-02,101.93000030517578,102.55999755859375,101.62999725341797,102.44999694824219,44591500,67.68595886230469
2003-10-03,103.66999816894531,104.27999877929688,103.08000183105469,103.38999938964844,48806900,68.30697631835938
2003-10-06,103.4800033569336,103.98999786376953,103.19999694824219,103.86000061035156,20226500,68.61750030517578
2003-10-07,103.26000213623047,104.30999755859375,102.91000366210938,104.26000213623047,42602900,68.88178253173828
2003-10-08,104.33000183105469,104.38999938964844,103.41000366210938,104.0,30920800,68.70999145507812
2003-10-09,104.87999725341797,105.22000122070312,103.83000183105469,104.27999877929688,40066500,68.89498138427734
2003-10-10,104.2699966430664,104.5999984741211,103.91000366210938,104.56999969482422,22682800,69.08656311035156
2003-10-13,104.70999908447266,105.29000091552734,104.51000213623047,104.9000015258789,23825600,69.30461883544922
2003-10-14,104.80000305175781,105.43000030517578,104.36000061035156,105.2699966430664,38484400,69.54905700683594
2003-10-15,105.86000061035156,105.88999938964844,104.63999938964844,104.98999786376953,39021700,69.36402893066406
2003-10-16,104.68000030517578,105.7300033569336,104.6500015258789,105.41000366210938,32772200,69.64154815673828
2003-10-17,105.47000122070312,105.62999725341797,103.9800033569336,104.26000213623047,32790300,68.88178253173828
2003-10-20,104.44999694824219,105.04000091552734,103.94000244140625,105.04000091552734,27657000,69.39707946777344
2003-10-21,104.81999969482422,105.27999877929688,104.31999969482422,104.86000061035156,26729100,69.27816009521484
2003-10-22,104.02999877929688,104.19000244140625,103.19000244140625,103.54000091552734,33914500,68.40609741210938
2003-10-23,102.88999938964844,103.94999694824219,102.83999633789062,103.3499984741211,45830500,68.28056335449219
2003-10-24,102.83000183105469,103.58000183105469,102.18000030517578,103.58000183105469,51723600,68.43250274658203
2003-10-27,103.73999786376953,104.18000030517578,103.2699966430664,103.62999725341797,32460200,68.46554565429688
2003-10-28,103.9800033569336,105.1500015258789,103.81999969482422,105.04000091552734,34956200,69.39707946777344
2003-10-29,104.7699966430664,105.43000030517578,103.87000274658203,105.18000030517578,30955400,69.48959350585938
2003-10-30,105.79000091552734,105.97000122070312,104.80000305175781,105.4000015258789,39123100,69.63497161865234
2003-10-31,105.4000015258789,105.73999786376953,105.22000122070312,105.30000305175781,25761600,69.5688705444336
2003-11-03,105.75,106.61000061035156,105.70999908447266,105.98999786376953,37589300,70.02471923828125
2003-11-04,105.98999786376953,106.2699966430664,105.58000183105469,105.76000213623047,31421600,69.87278747558594
2003-11-05,105.48999786376953,105.97000122070312,104.9000015258789,105.83999633789062,33558800,69.92564392089844
2003-11-06,105.5999984741211,106.44000244140625,105.0999984741211,106.4000015258789,28392300,70.29562377929688
2003-11-07,106.63999938964844,106.72000122070312,105.56999969482422,105.61000061035156,31723200,69.77368927001953
2003-11-10,105.73999786376953,105.83999633789062,105.01000213623047,105.18000030517578,25530800,69.48959350585938
2003-11-11,105.08999633789062,105.33000183105469,104.80000305175781,105.1500015258789,26558600,69.46979522705078
2003-11-12,105.2300033569336,106.47000122070312,105.16000366210938,106.33000183105469,28000000,70.24935150146484
2003-11-13,106.01000213623047,106.54000091552734,105.77999877929688,106.36000061035156,29714800,70.2691879272461
2003-11-14,106.4000015258789,106.94999694824219,105.29000091552734,105.45999908447266,49158500,69.67461395263672
2003-11-17,104.91000366210938,105.13999938964844,104.04000091552734,104.93000030517578,44382100,69.32441711425781
2003-11-18,105.23999786376953,105.44999694824219,103.69999694824219,103.83999633789062,41155000,68.6042709350586
2003-11-19,104.02999877929688,105.01000213623047,103.91999816894531,104.72000122070312,29827000,69.1856460571289
2003-11-20,104.0,105.23999786376953,103.75,103.77999877929688,53578700,68.56462860107422
2003-11-21,104.23999786376953,104.33000183105469,103.62000274658203,104.20999908447266,30016000,68.84874725341797
2003-11-24,104.69000244140625,105.77999877929688,104.68000030517578,105.58999633789062,28906400,69.76044464111328
2003-11-25,105.7300033569336,106.41999816894531,105.44999694824219,105.98999786376953,37580000,70.02471923828125
2003-11-26,106.41999816894531,106.44999694824219,105.38999938964844,106.37000274658203,33053600,70.27576446533203
2003-11-28,106.27999877929688,106.66000366210938,106.19999694824219,106.44999694824219,10507500,70.32865905761719
2003-12-01,106.8499984741211,107.68000030517578,106.80000305175781,107.5999984741211,38699000,71.08843231201172
2003-12-02,107.37999725341797,107.7699966430664,107.06999969482422,107.33000183105469,35352000,70.91001892089844
2003-12-03,107.6500015258789,108.08000183105469,107.06999969482422,107.16000366210938,39078600,70.79774475097656
2003-12-04,107.16999816894531,107.72000122070312,106.94000244140625,107.5999984741211,36089500,71.08843231201172
2003-12-05,107.12000274658203,107.80000305175781,106.62000274658203,106.8499984741211,28824400,70.59290313720703
2003-12-08,106.73999786376953,107.63999938964844,106.68000030517578,107.56999969482422,32482900,71.06859588623047
2003-12-09,107.9000015258789,107.93000030517578,106.54000091552734,106.73999786376953,43596100,70.52022552490234
2003-12-10,106.7699966430664,106.9800033569336,105.95999908447266,106.7300033569336,36915400,70.51362609863281
2003-12-11,106.68000030517578,108.0999984741211,106.66999816894531,107.93000030517578,45304000,71.30645751953125
2003-12-12,107.97000122070312,108.19999694824219,107.38999938964844,108.13999938964844,34142200,71.44517517089844
2003-12-15,109.16999816894531,109.2300033569336,107.4800033569336,107.5999984741211,38693400,71.08843231201172
2003-12-16,107.68000030517578,108.5,107.5199966430664,108.16000366210938,32894200,71.45841979980469
2003-12-17,108.05999755859375,108.5,107.80000305175781,108.5,23198800,71.68301391601562
2003-12-18,108.55000305175781,109.7300033569336,108.38999938964844,109.72000122070312,29353100,72.48905181884766
2003-12-19,109.30000305175781,109.37000274658203,108.58000183105469,108.9000015258789,41465100,72.28723907470703
2003-12-22,108.79000091552734,109.66000366210938,108.77999877929688,109.66000366210938,27611300,72.79177856445312
2003-12-23,109.4800033569336,109.94999694824219,109.37999725341797,109.7300033569336,24741200,72.83818817138672
2003-12-24,109.5199966430664,109.87999725341797,109.43000030517578,109.62000274658203,8055800,72.76521301269531
2003-12-26,109.70999908447266,110.08000183105469,109.62999725341797,109.69999694824219,8308400,72.81829071044922
2003-12-29,110.0999984741211,111.2699966430664,109.77999877929688,111.16000366210938,22483700,73.7874526977539
2003-12-30,111.08999633789062,111.2699966430664,110.8499984741211,111.18000030517578,19559500,73.80071258544922
2003-12-31,111.22000122070312,111.5199966430664,110.83999633789062,111.27999877929688,31501800,73.86707305908203
2004-01-02,111.73999786376953,112.19000244140625,110.7300033569336,111.2300033569336,38072300,73.83392333984375
2004-01-05,111.69000244140625,112.5199966430664,111.58999633789062,112.44000244140625,27959800,74.63709259033203
2004-01-06,112.16000366210938,112.7300033569336,112.0,112.55000305175781,20472800,74.71009826660156
2004-01-07,112.38999938964844,113.05999755859375,111.88999938964844,112.93000030517578,30170400,74.96233367919922
2004-01-08,113.25,113.41000366210938,112.7699966430664,113.37999725341797,36438400,75.26101684570312
2004-01-09,112.83000183105469,113.5,112.2699966430664,112.38999938964844,54084300,74.60389709472656
2004-01-12,112.55000305175781,113.25,112.36000061035156,113.22000122070312,31564100,75.15481567382812
2004-01-13,113.08999633789062,113.2300033569336,111.76000213623047,112.55999755859375,54239700,74.7166976928711
2004-01-14,112.76000213623047,113.66000366210938,112.66999816894531,113.5,30112800,75.34073638916016
2004-01-15,113.56999969482422,114.05999755859375,112.58000183105469,113.77999877929688,38408700,75.52657318115234
2004-01-16,114.04000091552734,114.30999755859375,113.62999725341797,114.2300033569336,31922700,75.82527923583984
2004-01-20,114.52999877929688,114.6500015258789,113.81999969482422,114.19999694824219,29863000,75.80536651611328
2004-01-21,114.12999725341797,115.30000305175781,113.72000122070312,115.0999984741211,30725000,76.40279388427734
2004-01-22,115.13999938964844,115.37999725341797,114.58000183105469,114.80000305175781,29888500,76.20365142822266
2004-01-23,115.0,115.37000274658203,113.94999694824219,114.43000030517578,44245300,75.95805358886719
2004-01-26,114.38999938964844,115.93000030517578,114.37999725341797,115.87000274658203,30460600,76.91390228271484
2004-01-27,115.75,116.5,114.6500015258789,114.68000030517578,35322800,76.12397766113281
2004-01-28,114.9800033569336,115.27999877929688,112.94000244140625,113.37000274658203,52621300,75.25440979003906
2004-01-29,113.55999755859375,113.8499984741211,112.55999755859375,113.4800033569336,60117100,75.32745361328125
2004-01-30,113.5199966430664,113.72000122070312,113.08999633789062,113.4800033569336,30984400,75.32745361328125
2004-02-02,113.69999694824219,114.68000030517578,113.12000274658203,113.97000122070312,38832400,75.65270233154297
2004-02-03,113.73999786376953,114.13999938964844,113.44000244140625,113.77999877929688,25093500,75.52657318115234
2004-02-04,113.19000244140625,113.7300033569336,112.79000091552734,112.8499984741211,39332600,74.90921020507812
2004-02-05,113.16999816894531,113.54000091552734,112.77999877929688,113.18000030517578,37226800,75.1282958984375
2004-02-06,113.41999816894531,114.69999694824219,113.19999694824219,114.44999694824219,37216000,75.9712905883789
2004-02-09,114.66999816894531,114.87000274658203,114.29000091552734,114.4800033569336,24851300,75.9912338256836
2004-02-10,114.27999877929688,115.13999938964844,114.26000213623047,114.8499984741211,27908100,76.23686218261719
2004-02-11,114.8499984741211,116.38999938964844,114.16999816894531,116.06999969482422,42965700,77.04662322998047
2004-02-12,115.97000122070312,116.2699966430664,115.58000183105469,115.6500015258789,27814700,76.76785278320312
2004-02-13,115.81999969482422,116.19999694824219,114.75,115.12999725341797,44739900,76.42267608642578
2004-02-17,115.8499984741211,116.43000030517578,115.7699966430664,116.16999816894531,23984300,77.11302185058594
2004-02-18,116.19999694824219,116.5999984741211,115.3499984741211,115.66000366210938,28618000,76.7745132446289
2004-02-19,116.33000183105469,116.38999938964844,115.05999755859375,115.2300033569336,51146200,76.48909759521484
2004-02-20,115.4800033569336,115.55999755859375,114.31999969482422,114.87999725341797,46728800,76.25674438476562
2004-02-23,115.22000122070312,115.26000213623047,114.16999816894531,114.58999633789062,36357000,76.06425476074219
2004-02-24,114.2699966430664,114.98999786376953,113.02999877929688,114.38999938964844,43953000,75.93148803710938
2004-02-25,114.45999908447266,115.05999755859375,114.31999969482422,114.87000274658203,31213600,76.25010681152344
2004-02-26,114.61000061035156,115.29000091552734,114.33999633789062,114.94000244140625,29683000,76.29656982421875
2004-02-27,115.19000244140625,115.73999786376953,114.62999725341797,115.0199966430664,39312000,76.34967041015625
2004-03-01,115.43000030517578,116.33999633789062,115.25,116.16000366210938,33130800,77.1064453125
2004-03-02,115.94000244140625,116.97000122070312,115.2300033569336,115.4800033569336,38556400,76.6550064086914
2004-03-03,115.25,115.87000274658203,114.91999816894531,115.69000244140625,31346200,76.79444122314453
2004-03-04,115.72000122070312,116.0999984741211,115.5199966430664,115.98999786376953,21060000,76.99356079101562
2004-03-05,115.41999816894531,116.94999694824219,115.27999877929688,116.37999725341797,55905600,77.25245666503906
2004-03-08,116.33999633789062,116.62000274658203,114.91000366210938,114.95999908447266,39281600,76.3098373413086
2004-03-09,115.0999984741211,115.20999908447266,114.23999786376953,114.5,39746100,76.00447845458984
2004-03-10,114.72000122070312,114.7699966430664,112.55999755859375,112.58000183105469,67671800,74.73004913330078
2004-03-11,112.4000015258789,113.2699966430664,111.0999984741211,111.12000274658203,89134800,73.76085662841797
2004-03-12,111.7300033569336,112.70999908447266,111.58000183105469,112.58000183105469,54012200,74.73004913330078
2004-03-15,112.2699966430664,112.3499984741211,110.9000015258789,111.19999694824219,57677200,73.81399536132812
2004-03-16,111.77999877929688,112.05999755859375,110.83999633789062,111.79000091552734,59832600,74.20562744140625
2004-03-17,112.18000030517578,113.26000213623047,112.0999984741211,113.04000091552734,41607300,75.03536987304688
2004-03-18,112.69999694824219,113.2699966430664,111.93000030517578,113.06999969482422,60014300,75.05529022216797
2004-03-19,112.41000366210938,112.56999969482422,111.04000091552734,111.05999755859375,48636200,73.9794921875
2004-03-22,110.54000091552734,110.56999969482422,109.0999984741211,109.6500015258789,62752100,73.0402603149414
2004-03-23,110.25,110.4000015258789,109.36000061035156,109.45999908447266,54080200,72.91366577148438
2004-03-24,109.58000183105469,110.13999938964844,108.8499984741211,109.55000305175781,51584300,72.97364044189453
2004-03-25,110.08000183105469,111.30000305175781,109.79000091552734,111.0,49873600,73.93951416015625
2004-03-26,110.95999908447266,111.79000091552734,110.80000305175781,111.02999877929688,37409500,73.95948028564453
2004-03-29,111.62999725341797,112.73999786376953,111.58000183105469,112.58999633789062,44113600,74.99864959716797
2004-03-30,112.30000305175781,113.06999969482422,112.22000122070312,112.97000122070312,39059900,75.25174713134766
2004-03-31,112.98999786376953,113.4000015258789,112.37999725341797,113.0999984741211,48517600,75.33837890625
2004-04-01,113.06999969482422,113.87000274658203,113.05000305175781,113.77999877929688,45103800,75.79132843017578
2004-04-02,114.80999755859375,114.83999633789062,113.9000015258789,114.63999938964844,50987700,76.36419677734375
2004-04-05,114.45999908447266,115.37999725341797,114.44000244140625,115.2699966430664,30251800,76.78386688232422
2004-04-06,114.83000183105469,115.18000030517578,114.62000274658203,114.9000015258789,28420900,76.53742218017578
2004-04-07,114.94999694824219,114.9800033569336,114.11000061035156,114.62999725341797,45890500,76.3575668334961
2004-04-08,115.41000366210938,115.41000366210938,113.73999786376953,114.37000274658203,46929700,76.18435668945312
2004-04-12,114.58000183105469,115.08000183105469,114.56999969482422,114.81999969482422,23085200,76.4841079711914
2004-04-13,115.26000213623047,115.30000305175781,113.0199966430664,113.20999908447266,56210300,75.41162872314453
2004-04-14,112.61000061035156,113.63999938964844,112.55000305175781,113.38999938964844,62322300,75.53155517578125
2004-04-15,113.44999694824219,113.77999877929688,112.36000061035156,112.95999908447266,61602500,75.24514770507812
2004-04-16,113.37999725341797,114.05000305175781,112.9800033569336,113.83000183105469,47059200,75.82463836669922
2004-04-19,113.55000305175781,113.98999786376953,113.2699966430664,113.83000183105469,28277600,75.82463836669922
2004-04-20,114.08000183105469,114.31999969482422,111.77999877929688,111.91999816894531,53299400,74.55233764648438
2004-04-21,112.19999694824219,112.94999694824219,111.87000274658203,112.66999816894531,50177300,75.05193328857422
2004-04-22,112.4800033569336,114.66999816894531,112.44000244140625,114.25,62071500,76.10443878173828
2004-04-23,114.41999816894531,114.56999969482422,113.79000091552734,114.36000061035156,29395700,76.17768859863281
2004-04-26,114.5,114.94000244140625,113.5999984741211,114.19999694824219,35515200,76.07112121582031
2004-04-27,114.2300033569336,115.12000274658203,113.95999908447266,114.30000305175781,43485500,76.1376953125
2004-04-28,113.88999938964844,114.01000213623047,112.5,112.81999969482422,50165800,75.15184783935547
2004-04-29,112.72000122070312,113.31999969482422,111.16000366210938,111.83000183105469,69687600,74.49241638183594
2004-04-30,112.16999816894531,112.37999725341797,110.9000015258789,110.95999908447266,48681400,73.91287994384766
2004-05-03,111.37000274658203,112.29000091552734,111.3499984741211,112.1500015258789,33758000,74.70555114746094
2004-05-04,112.25,113.26000213623047,111.66000366210938,112.05999755859375,51185100,74.6456069946289
2004-05-05,112.41000366210938,112.95999908447266,112.16000366210938,112.77999877929688,34405000,75.12521362304688
2004-05-06,112.0199966430664,112.58999633789062,111.0,111.80999755859375,54997000,74.47906494140625
2004-05-07,111.22000122070312,112.2300033569336,109.95999908447266,109.95999908447266,60950000,73.24676513671875
2004-05-10,109.44000244140625,109.75,108.36000061035156,108.83000183105469,75279400,72.4940185546875
2004-05-11,109.45999908447266,110.05000305175781,109.33000183105469,109.75,48300600,73.10685729980469
2004-05-12,109.56999969482422,110.54000091552734,108.05999755859375,110.44999694824219,90830500,73.57315826416016
2004-05-13,109.76000213623047,110.80999755859375,109.62999725341797,109.98999786376953,57393700,73.2667465209961
2004-05-14,109.94999694824219,110.73999786376953,109.2699966430664,110.04000091552734,54123100,73.30005645751953
2004-05-17,108.88999938964844,109.5,108.41000366210938,109.0999984741211,55020400,72.67390441894531
2004-05-18,109.48999786376953,109.94000244140625,109.33000183105469,109.6500015258789,30193100,73.0402603149414
2004-05-19,110.5,111.18000030517578,109.1500015258789,109.2699966430664,54804100,72.78713989257812
2004-05-20,109.44999694824219,109.87000274658203,109.04000091552734,109.62000274658203,38082900,73.02029418945312
