date,close
2003-02-28,84.9000015258789
2003-03-03,84.08999633789062
2003-03-04,82.75
2003-03-05,83.44999694824219
2003-03-06,82.75
2003-03-07,83.31999969482422
2003-03-10,81.31999969482422
2003-03-11,80.5199966430664
2003-03-12,81.05999755859375
2003-03-13,83.86000061035156
2003-03-14,84.12999725341797
2003-03-17,86.77999877929688
2003-03-18,87.29000091552734
2003-03-19,87.95999908447266
2003-03-20,88.1500015258789
2003-03-21,89.66999816894531
2003-03-24,86.69000244140625
2003-03-25,87.5199966430664
2003-03-26,87.08000183105469
2003-03-27,87.1500015258789
2003-03-28,86.70999908447266
2003-03-31,84.73999786376953
2003-04-01,86.04000091552734
2003-04-02,88.12000274658203
2003-04-03,87.69999694824219
2003-04-04,88.22000122070312
2003-04-07,88.05000305175781
2003-04-08,88.19000244140625
2003-04-09,87.02999877929688
2003-04-10,87.51000213623047
2003-04-11,87.1500015258789
2003-04-14,88.94999694824219
2003-04-15,89.77999877929688
2003-04-16,88.25
2003-04-17,89.55999755859375
2003-04-21,89.6500015258789
2003-04-22,91.33999633789062
2003-04-23,92.18000030517578
2003-04-24,91.36000061035156
2003-04-25,90.2300033569336
2003-04-28,91.79000091552734
2003-04-29,92.11000061035156
2003-04-30,91.91000366210938
2003-05-01,91.9000015258789
2003-05-02,93.20999908447266
2003-05-05,93.02999877929688
2003-05-06,93.91000366210938
2003-05-07,93.38999938964844
2003-05-08,92.44999694824219
2003-05-09,93.7300033569336
2003-05-12,94.87999725341797
2003-05-13,94.70999908447266
2003-05-14,94.51000213623047
2003-05-15,95.11000061035156
2003-05-16,94.87000274658203
2003-05-19,92.6500015258789
2003-05-20,92.45999908447266
2003-05-21,92.6500015258789
2003-05-22,93.56999969482422
2003-05-23,93.76000213623047
2003-05-27,95.4000015258789
2003-05-28,95.66999816894531
2003-05-29,95.41999816894531
2003-05-30,96.94999694824219
2003-06-02,97.3499984741211
2003-06-03,97.75
2003-06-04,99.16000366210938
2003-06-05,99.6500015258789
2003-06-06,99.26000213623047
2003-06-09,98.25
2003-06-10,99.25
2003-06-11,100.30000305175781
2003-06-12,100.61000061035156
2003-06-13,99.55999755859375
2003-06-16,101.66000366210938
2003-06-17,101.66000366210938
2003-06-18,101.56999969482422
2003-06-19,100.0199966430664
2003-06-20,99.44000244140625
2003-06-23,98.41999816894531
2003-06-24,98.5199966430664
2003-06-25,97.52999877929688
2003-06-26,98.80000305175781
2003-06-27,97.66000366210938
2003-06-30,97.62999725341797
2003-07-01,98.52999877929688
2003-07-02,99.7699966430664
2003-07-03,98.73999786376953
2003-07-07,100.69999694824219
2003-07-08,101.1500015258789
2003-07-09,100.58000183105469
2003-07-10,99.30000305175781
2003-07-11,100.23999786376953
2003-07-14,100.7300033569336
2003-07-15,100.51000213623047
2003-07-16,99.91999816894531
2003-07-17,98.5
2003-07-18,99.51000213623047
2003-07-21,98.27999877929688
2003-07-22,99.16999816894531
2003-07-23,99.23999786376953
2003-07-24,98.48999786376953
2003-07-25,100.2300033569336
2003-07-28,99.86000061035156
2003-07-29,99.4000015258789
2003-07-30,99.16000366210938
2003-07-31,99.38999938964844
2003-08-01,98.51000213623047
2003-08-04,98.51000213623047
2003-08-05,96.41999816894531
2003-08-06,96.9800033569336
2003-08-07,98.0
2003-08-08,98.27999877929688
2003-08-11,98.6500015258789
2003-08-12,99.55000305175781
2003-08-13,99.04000091552734
2003-08-14,99.30999755859375
2003-08-15,99.62000274658203
2003-08-18,100.4800033569336
2003-08-19,100.86000061035156
2003-08-20,100.44999694824219
2003-08-21,100.7699966430664
2003-08-22,99.7699966430664
2003-08-25,99.93000030517578
2003-08-26,100.11000061035156
2003-08-27,100.13999938964844
2003-08-28,100.76000213623047
2003-08-29,101.44000244140625
2003-09-02,102.80000305175781
2003-09-03,103.36000061035156
2003-09-04,103.41000366210938
2003-09-05,102.83000183105469
2003-09-08,103.68000030517578
2003-09-09,103.0
2003-09-10,101.95999908447266
2003-09-11,102.26000213623047
2003-09-12,102.44999694824219
2003-09-15,102.08999633789062
2003-09-16,103.58000183105469
2003-09-17,103.37999725341797
2003-09-18,104.5999984741211
2003-09-19,103.66999816894531
2003-09-22,102.55000305175781
2003-09-23,102.94000244140625
2003-09-24,101.11000061035156
2003-09-25,100.27999877929688
2003-09-26,99.94999694824219
2003-09-29,100.93000030517578
2003-09-30,99.94999694824219
2003-10-01,102.08000183105469
2003-10-02,102.44999694824219
2003-10-03,103.38999938964844
2003-10-06,103.86000061035156
2003-10-07,104.26000213623047
2003-10-08,104.0
2003-10-09,104.27999877929688
2003-10-10,104.56999969482422
2003-10-13,104.9000015258789
2003-10-14,105.2699966430664
2003-10-15,104.98999786376953
2003-10-16,105.41000366210938
2003-10-17,104.26000213623047
2003-10-20,105.04000091552734
2003-10-21,104.86000061035156
2003-10-22,103.54000091552734
2003-10-23,103.3499984741211
2003-10-24,103.58000183105469
2003-10-27,103.62999725341797
2003-10-28,105.04000091552734
2003-10-29,105.18000030517578
2003-10-30,105.4000015258789
2003-10-31,105.30000305175781
2003-11-03,105.98999786376953
2003-11-04,105.76000213623047
2003-11-05,105.83999633789062
2003-11-06,106.4000015258789
2003-11-07,105.61000061035156
2003-11-10,105.18000030517578
2003-11-11,105.1500015258789
2003-11-12,106.33000183105469
2003-11-13,106.36000061035156
2003-11-14,105.45999908447266
2003-11-17,104.93000030517578
2003-11-18,103.83999633789062
2003-11-19,104.72000122070312
2003-11-20,103.77999877929688
2003-11-21,104.20999908447266
2003-11-24,105.58999633789062
2003-11-25,105.98999786376953
2003-11-26,106.37000274658203
2003-11-28,106.44999694824219
2003-12-01,107.5999984741211
2003-12-02,107.33000183105469
2003-12-03,107.16000366210938
2003-12-04,107.5999984741211
2003-12-05,106.8499984741211
2003-12-08,107.56999969482422
2003-12-09,106.73999786376953
2003-12-10,106.7300033569336
2003-12-11,107.93000030517578
2003-12-12,108.13999938964844
2003-12-15,107.5999984741211
2003-12-16,108.16000366210938
2003-12-17,108.5
2003-12-18,109.72000122070312
2003-12-19,108.9000015258789
2003-12-22,109.66000366210938
2003-12-23,109.7300033569336
2003-12-24,109.62000274658203
2003-12-26,109.69999694824219
2003-12-29,111.16000366210938
2003-12-30,111.18000030517578
2003-12-31,111.27999877929688
2004-01-02,111.2300033569336
2004-01-05,112.44000244140625
2004-01-06,112.55000305175781
2004-01-07,112.93000030517578
2004-01-08,113.37999725341797
2004-01-09,112.38999938964844
2004-01-12,113.22000122070312
2004-01-13,112.55999755859375
2004-01-14,113.5
2004-01-15,113.77999877929688
2004-01-16,114.2300033569336
2004-01-20,114.19999694824219
2004-01-21,115.0999984741211
2004-01-22,114.80000305175781
2004-01-23,114.43000030517578
2004-01-26,115.87000274658203
2004-01-27,114.68000030517578
2004-01-28,113.37000274658203
2004-01-29,113.4800033569336
2004-01-30,113.4800033569336
2004-02-02,113.97000122070312
2004-02-03,113.77999877929688
2004-02-04,112.8499984741211
2004-02-05,113.18000030517578
2004-02-06,114.44999694824219
2004-02-09,114.4800033569336
2004-02-10,114.8499984741211
2004-02-11,116.06999969482422
2004-02-12,115.6500015258789
2004-02-13,115.12999725341797
2004-02-17,116.16999816894531
2004-02-18,115.66000366210938
2004-02-19,115.2300033569336
2004-02-20,114.87999725341797
2004-02-23,114.58999633789062
2004-02-24,114.38999938964844
2004-02-25,114.87000274658203
2004-02-26,114.94000244140625
2004-02-27,115.0199966430664
2004-03-01,116.16000366210938
2004-03-02,115.4800033569336
2004-03-03,115.69000244140625
2004-03-04,115.98999786376953
2004-03-05,116.37999725341797
2004-03-08,114.95999908447266
2004-03-09,114.5
2004-03-10,112.58000183105469
2004-03-11,111.12000274658203
2004-03-12,112.58000183105469
2004-03-15,111.19999694824219
2004-03-16,111.79000091552734
2004-03-17,113.04000091552734
2004-03-18,113.06999969482422
2004-03-19,111.05999755859375
2004-03-22,109.6500015258789
2004-03-23,109.45999908447266
2004-03-24,109.55000305175781
2004-03-25,111.0
2004-03-26,111.02999877929688
2004-03-29,112.58999633789062
2004-03-30,112.97000122070312
2004-03-31,113.0999984741211
2004-04-01,113.77999877929688
2004-04-02,114.63999938964844
2004-04-05,115.2699966430664
2004-04-06,114.9000015258789
2004-04-07,114.62999725341797
2004-04-08,114.37000274658203
2004-04-12,114.81999969482422
2004-04-13,113.20999908447266
2004-04-14,113.38999938964844
2004-04-15,112.95999908447266
2004-04-16,113.83000183105469
2004-04-19,113.83000183105469
2004-04-20,111.91999816894531
2004-04-21,112.66999816894531
2004-04-22,114.25
2004-04-23,114.36000061035156
2004-04-26,114.19999694824219
2004-04-27,114.30000305175781
2004-04-28,112.81999969482422
2004-04-29,111.83000183105469
2004-04-30,110.95999908447266
2004-05-03,112.1500015258789
2004-05-04,112.05999755859375
2004-05-05,112.77999877929688
2004-05-06,111.80999755859375
2004-05-07,109.95999908447266
2004-05-10,108.83000183105469
2004-05-11,109.75
2004-05-12,110.44999694824219
2004-05-13,109.98999786376953
2004-05-14,110.04000091552734
2004-05-17,109.0999984741211
2004-05-18,109.6500015258789
2004-05-19,109.2699966430664
2004-05-20,109.62000274658203
2004-05-21,109.80999755859375
2004-05-24,110.2699966430664
2004-05-25,111.8499984741211
2004-05-26,112.23999786376953
2004-05-27,112.87000274658203
2004-05-28,112.86000061035156
2004-06-01,112.70999908447266
2004-06-02,113.12999725341797
2004-06-03,112.08999633789062
2004-06-04,112.9800033569336
2004-06-07,114.69999694824219
2004-06-08,114.86000061035156
2004-06-09,113.79000091552734
2004-06-10,114.3499984741211
2004-06-14,113.22000122070312
2004-06-15,114.0199966430664
2004-06-16,114.0
2004-06-17,113.83000183105469
2004-06-18,113.62999725341797
2004-06-21,113.19999694824219
2004-06-22,113.7699966430664
2004-06-23,114.75
2004-06-24,114.38999938964844
2004-06-25,113.83999633789062
2004-06-28,113.44999694824219
2004-06-29,113.91999816894531
2004-06-30,114.52999877929688
2004-07-01,112.94000244140625
2004-07-02,112.87999725341797
2004-07-06,111.88999938964844
2004-07-07,112.22000122070312
2004-07-08,111.44000244140625
2004-07-09,111.7300033569336
2004-07-12,111.77999877929688
2004-07-13,111.86000061035156
2004-07-14,111.5199966430664
2004-07-15,110.80000305175781
2004-07-16,110.70999908447266
2004-07-19,110.23999786376953
2004-07-20,111.63999938964844
2004-07-21,109.58000183105469
2004-07-22,109.87999725341797
2004-07-23,108.95999908447266
2004-07-26,108.75
2004-07-27,109.7699966430664
2004-07-28,110.0999984741211
2004-07-29,110.56999969482422
2004-07-30,110.83999633789062
2004-08-02,111.06999969482422
2004-08-03,110.20999908447266
2004-08-04,110.19999694824219
2004-08-05,108.4000015258789
2004-08-06,106.8499984741211
2004-08-09,107.0
2004-08-10,108.37999725341797
2004-08-11,108.16000366210938
2004-08-12,106.9800033569336
2004-08-13,107.19000244140625
2004-08-16,108.30000305175781
2004-08-17,108.91000366210938
2004-08-18,110.02999877929688
2004-08-19,109.70999908447266
2004-08-20,110.4800033569336
2004-08-23,110.19999694824219
2004-08-24,110.3499984741211
2004-08-25,111.0999984741211
2004-08-26,111.0999984741211
2004-08-27,111.44999694824219
2004-08-30,110.52999877929688
2004-08-31,111.11000061035156
2004-09-01,111.31999969482422
2004-09-02,112.58000183105469
2004-09-03,112.12000274658203
2004-09-07,112.86000061035156
2004-09-08,112.58000183105469
2004-09-09,112.4800033569336
2004-09-10,113.05999755859375
2004-09-13,113.43000030517578
2004-09-14,113.66000366210938
2004-09-15,112.80000305175781
2004-09-16,113.13999938964844
2004-09-17,113.1500015258789
2004-09-20,112.47000122070312
2004-09-21,112.95999908447266
2004-09-22,111.55000305175781
2004-09-23,110.94999694824219
2004-09-24,111.45999908447266
2004-09-27,110.75
2004-09-28,111.27999877929688
2004-09-29,111.83999633789062
2004-09-30,111.76000213623047
2004-10-01,113.6500015258789
2004-10-04,113.83999633789062
2004-10-05,113.9000015258789
2004-10-06,114.68000030517578
2004-10-07,113.44999694824219
2004-10-08,112.51000213623047
2004-10-11,112.97000122070312
2004-10-12,112.52999877929688
2004-10-13,111.54000091552734
2004-10-14,110.63999938964844
2004-10-15,111.26000213623047
2004-10-18,111.68000030517578
2004-10-19,110.73999786376953
2004-10-20,110.5199966430664
2004-10-21,111.23999786376953
2004-10-22,109.98999786376953
2004-10-25,109.86000061035156
2004-10-26,111.54000091552734
2004-10-27,112.87999725341797
2004-10-28,113.22000122070312
2004-10-29,113.19999694824219
2004-11-01,113.51000213623047
2004-11-02,113.55000305175781
2004-11-03,114.9800033569336
2004-11-04,116.55000305175781
2004-11-05,117.27999877929688
2004-11-08,117.11000061035156
2004-11-09,116.87999725341797
2004-11-10,116.97000122070312
2004-11-11,117.86000061035156
2004-11-12,118.79000091552734
2004-11-15,118.7300033569336
2004-11-16,117.87999725341797
2004-11-17,118.58000183105469
2004-11-18,118.73999786376953
2004-11-19,117.41999816894531
2004-11-22,117.9800033569336
2004-11-23,118.16000366210938
2004-11-24,118.44000244140625
2004-11-26,118.3499984741211
2004-11-29,117.80999755859375
2004-11-30,117.88999938964844
2004-12-01,119.2300033569336
2004-12-02,119.33000183105469
2004-12-03,119.25
2004-12-06,119.20999908447266
2004-12-07,118.0999984741211
2004-12-08,118.79000091552734
2004-12-09,119.20999908447266
2004-12-10,119.33000183105469
2004-12-13,120.37000274658203
2004-12-14,120.79000091552734
2004-12-15,120.87999725341797
2004-12-16,120.80999755859375
2004-12-17,119.44000244140625
2004-12-20,119.47000122070312
2004-12-21,120.38999938964844
2004-12-22,120.68000030517578
2004-12-23,120.7699966430664
2004-12-27,120.5199966430664
2004-12-28,121.18000030517578
2004-12-29,121.36000061035156
2004-12-30,121.12999725341797
2004-12-31,120.87000274658203
2005-01-03,120.30000305175781
2005-01-04,118.83000183105469
2005-01-05,118.01000213623047
2005-01-06,118.61000061035156
2005-01-07,118.44000244140625
2005-01-10,119.0
2005-01-11,118.18000030517578
2005-01-12,118.56999969482422
2005-01-13,117.62000274658203
2005-01-14,118.23999786376953
2005-01-18,119.47000122070312
2005-01-19,118.22000122070312
2005-01-20,117.5
2005-01-21,116.77999877929688
2005-01-24,116.55000305175781
2005-01-25,116.87999725341797
2005-01-26,117.2300033569336
2005-01-27,117.43000030517578
2005-01-28,117.43000030517578
2005-01-31,118.16000366210938
2005-02-01,118.91000366210938
2005-02-02,119.2699966430664
2005-02-03,118.95999908447266
2005-02-04,120.2300033569336
2005-02-07,120.06999969482422
2005-02-08,120.20999908447266
2005-02-09,119.30999755859375
2005-02-10,119.73999786376953
2005-02-11,120.7699966430664
2005-02-14,120.68000030517578
2005-02-15,121.12999725341797
2005-02-16,121.20999908447266
2005-02-17,120.2300033569336
2005-02-18,120.38999938964844
2005-02-22,118.5999984741211
2005-02-23,119.44999694824219
2005-02-24,120.23999786376953
2005-02-25,121.43000030517578
2005-02-28,120.62999725341797
2005-03-01,121.2300033569336
2005-03-02,121.16999816894531
2005-03-03,121.22000122070312
2005-03-04,122.7300033569336
2005-03-07,122.79000091552734
2005-03-08,122.33000183105469
2005-03-09,120.97000122070312
2005-03-10,121.23999786376953
2005-03-11,120.38999938964844
2005-03-14,121.13999938964844
2005-03-15,120.13999938964844
2005-03-16,119.12000274658203
2005-03-17,119.36000061035156
2005-03-18,118.54000091552734
2005-03-21,118.0999984741211
2005-03-22,116.9000015258789
2005-03-23,117.0
2005-03-24,117.13999938964844
2005-03-28,117.30999755859375
2005-03-29,116.52999877929688
2005-03-30,118.18000030517578
2005-03-31,117.95999908447266
2005-04-01,117.43000030517578
2005-04-04,117.62999725341797
2005-04-05,118.19000244140625
2005-04-06,118.5999984741211
2005-04-07,119.23999786376953
2005-04-08,118.0
2005-04-11,118.08999633789062
2005-04-12,118.69999694824219
2005-04-13,117.30000305175781
2005-04-14,115.7699966430664
2005-04-15,114.1500015258789
2005-04-18,114.5
2005-04-19,115.41000366210938
2005-04-20,113.80000305175781
2005-04-21,116.01000213623047
2005-04-22,115.56999969482422
2005-04-25,116.33000183105469
2005-04-26,115.19999694824219
2005-04-27,115.6500015258789
2005-04-28,114.19999694824219
2005-04-29,115.75
2005-05-02,116.4000015258789
2005-05-03,116.5999984741211
2005-05-04,117.5
2005-05-05,117.45999908447266
2005-05-06,117.08999633789062
2005-05-09,117.81999969482422
2005-05-10,116.5999984741211
2005-05-11,117.23999786376953
2005-05-12,115.94999694824219
2005-05-13,115.72000122070312
2005-05-16,116.80000305175781
2005-05-17,117.58000183105469
2005-05-18,118.79000091552734
2005-05-19,119.29000091552734
2005-05-20,119.12000274658203
2005-05-23,119.77999877929688
2005-05-24,119.5
2005-05-25,119.41000366210938
2005-05-26,120.05000305175781
2005-05-27,120.25
2005-05-31,119.4800033569336
2005-06-01,120.5
2005-06-02,120.76000213623047
2005-06-03,120.1500015258789
2005-06-06,120.04000091552734
2005-06-07,120.12999725341797
2005-06-08,119.91000366210938
2005-06-09,120.4800033569336
2005-06-10,120.19999694824219
2005-06-13,120.58000183105469
2005-06-14,120.86000061035156
2005-06-15,121.08999633789062
2005-06-16,121.4000015258789
2005-06-17,121.36000061035156
2005-06-20,121.4000015258789
2005-06-21,121.47000122070312
2005-06-22,121.56999969482422
2005-06-23,119.86000061035156
2005-06-24,118.9800033569336
2005-06-27,119.1500015258789
2005-06-28,120.1500015258789
2005-06-29,119.83000183105469
2005-06-30,119.18000030517578
2005-07-01,119.52999877929688
2005-07-05,120.48999786376953
2005-07-06,119.4800033569336
2005-07-07,119.94999694824219
2005-07-08,121.31999969482422
2005-07-11,121.94000244140625
2005-07-12,122.26000213623047
2005-07-13,122.43000030517578
2005-07-14,122.91000366210938
2005-07-15,122.83999633789062
2005-07-18,122.3499984741211
2005-07-19,123.0199966430664
2005-07-20,123.44000244140625
2005-07-21,122.72000122070312
2005-07-22,123.54000091552734
2005-07-25,123.19000244140625
2005-07-26,123.33999633789062
2005-07-27,123.79000091552734
2005-07-28,124.56999969482422
2005-07-29,123.73999786376953
2005-08-01,123.6500015258789
2005-08-02,124.38999938964844
2005-08-03,124.72000122070312
2005-08-04,123.72000122070312
2005-08-05,122.87999725341797
2005-08-08,122.6500015258789
2005-08-09,123.38999938964844
2005-08-10,123.33000183105469
2005-08-11,123.81999969482422
2005-08-12,123.05999755859375
2005-08-15,123.81999969482422
2005-08-16,122.20999908447266
2005-08-17,122.19999694824219
2005-08-18,122.19000244140625
2005-08-19,122.47000122070312
2005-08-22,122.47000122070312
2005-08-23,122.23999786376953
2005-08-24,121.1500015258789
2005-08-25,121.58999633789062
2005-08-26,120.76000213623047
2005-08-29,121.69000244140625
2005-08-30,121.05000305175781
2005-08-31,122.58000183105469
2005-09-01,122.48999786376953
2005-09-02,122.2699966430664
2005-09-06,123.69999694824219
2005-09-07,123.91000366210938
2005-09-08,123.5
2005-09-09,124.5999984741211
2005-09-12,124.3499984741211
2005-09-13,123.66000366210938
2005-09-14,123.20999908447266
2005-09-15,123.1500015258789
2005-09-16,123.5
2005-09-19,123.08999633789062
2005-09-20,122.05000305175781
2005-09-21,120.91000366210938
2005-09-22,121.33999633789062
2005-09-23,121.44000244140625
2005-09-26,121.58000183105469
2005-09-27,121.55000305175781
2005-09-28,121.66999816894531
2005-09-29,122.66000366210938
2005-09-30,123.04000091552734
2005-10-03,122.5999984741211
2005-10-04,121.22000122070312
2005-10-05,119.62999725341797
2005-10-06,119.19999694824219
2005-10-07,119.61000061035156
2005-10-10,118.5999984741211
2005-10-11,118.43000030517578
2005-10-12,117.5
2005-10-13,117.43000030517578
2005-10-14,118.66999816894531
2005-10-17,119.11000061035156
2005-10-18,117.81999969482422
2005-10-19,119.77999877929688
2005-10-20,117.66999816894531
2005-10-21,118.12999725341797
2005-10-24,119.95999908447266
2005-10-25,119.72000122070312
2005-10-26,119.37000274658203
2005-10-27,118.0999984741211
2005-10-28,119.80000305175781
2005-10-31,120.12999725341797
2005-11-01,120.48999786376953
2005-11-02,121.75
2005-11-03,122.2699966430664
2005-11-04,122.11000061035156
2005-11-07,122.2300033569336
2005-11-08,122.2300033569336
2005-11-09,122.38999938964844
2005-11-10,123.33999633789062
2005-11-11,123.76000213623047
2005-11-14,123.69000244140625
2005-11-15,123.23999786376953
2005-11-16,123.48999786376953
2005-11-17,124.63999938964844
2005-11-18,125.12999725341797
2005-11-21,125.76000213623047
2005-11-22,126.30000305175781
2005-11-23,127.02999877929688
2005-11-25,127.12999725341797
2005-11-28,126.2300033569336
2005-11-29,126.08999633789062
2005-11-30,125.41000366210938
2005-12-01,126.69000244140625
2005-12-02,126.8499984741211
2005-12-05,126.58000183105469
2005-12-06,126.81999969482422
2005-12-07,126.08000183105469
2005-12-08,126.0
2005-12-09,126.33000183105469
2005-12-12,126.44999694824219
2005-12-13,127.30999755859375
2005-12-14,127.80999755859375
2005-12-15,127.44000244140625
2005-12-16,126.36000061035156
2005-12-19,125.70999908447266
2005-12-20,125.83000183105469
2005-12-21,126.02999877929688
2005-12-22,126.69000244140625
2005-12-23,126.76000213623047
2005-12-27,125.47000122070312
2005-12-28,125.75
2005-12-29,125.19000244140625
2005-12-30,124.51000213623047
2006-01-03,126.69999694824219
2006-01-04,127.30000305175781
2006-01-05,127.37999725341797
2006-01-06,128.44000244140625
2006-01-09,128.77000427246094
2006-01-10,128.89999389648438
2006-01-11,129.30999755859375
2006-01-12,128.8000030517578
2006-01-13,128.67999267578125
2006-01-17,128.3300018310547
2006-01-18,127.81999969482422
2006-01-19,128.30999755859375
2006-01-20,125.97000122070312
2006-01-23,126.41999816894531
2006-01-24,126.55000305175781
2006-01-25,126.66000366210938
2006-01-26,127.36000061035156
2006-01-27,128.5399932861328
2006-01-30,128.44000244140625
2006-01-31,127.5
2006-02-01,128.38999938964844
2006-02-02,126.9000015258789
2006-02-03,126.2699966430664
2006-02-06,126.5999984741211
2006-02-07,125.4800033569336
2006-02-08,126.62000274658203
2006-02-09,126.41000366210938
2006-02-10,126.63999938964844
2006-02-13,126.41000366210938
2006-02-14,127.75
2006-02-15,128.1999969482422
2006-02-16,129.16000366210938
2006-02-17,128.80999755859375
2006-02-21,128.49000549316406
2006-02-22,129.27000427246094
2006-02-23,129.0800018310547
2006-02-24,129.41000366210938
2006-02-27,129.4600067138672
2006-02-28,128.22999572753906
2006-03-01,129.3699951171875
2006-03-02,129.36000061035156
2006-03-03,128.75999450683594
2006-03-06,128.1699981689453
2006-03-07,127.97000122070312
2006-03-08,128.24000549316406
2006-03-09,127.37999725341797
2006-03-10,128.58999633789062
2006-03-13,128.8300018310547
2006-03-14,130.17999267578125
2006-03-15,130.75999450683594
2006-03-16,131.02999877929688
2006-03-17,130.6199951171875
2006-03-20,130.41000366210938
2006-03-21,129.58999633789062
2006-03-22,130.3800048828125
2006-03-23,130.11000061035156
2006-03-24,130.2100067138672
2006-03-27,130.02000427246094
2006-03-28,129.22000122070312
2006-03-29,130.02999877929688
2006-03-30,129.8000030517578
2006-03-31,129.8300018310547
2006-04-03,129.72999572753906
2006-04-04,130.55999755859375
2006-04-05,131.00999450683594
2006-04-06,130.8699951171875
2006-04-07,129.5399932861328
2006-04-10,129.74000549316406
2006-04-11,128.63999938964844
2006-04-12,128.8800048828125
2006-04-13,128.7100067138672
2006-04-17,128.66000366210938
2006-04-18,130.6999969482422
2006-04-19,130.9499969482422
2006-04-20,131.1300048828125
2006-04-21,131.14999389648438
2006-04-24,130.91000366210938
2006-04-25,130.3699951171875
2006-04-26,130.39999389648438
2006-04-27,131.02999877929688
2006-04-28,131.47000122070312
2006-05-01,130.39999389648438
2006-05-02,131.3800048828125
2006-05-03,130.88999938964844
2006-05-04,131.36000061035156
2006-05-05,132.52000427246094
2006-05-08,132.36000061035156
2006-05-09,132.6199951171875
2006-05-10,132.5500030517578
2006-05-11,130.9499969482422
2006-05-12,129.24000549316406
2006-05-15,129.5
2006-05-16,129.30999755859375
2006-05-17,126.8499984741211
2006-05-18,126.20999908447266
2006-05-19,127.0999984741211
2006-05-22,126.12999725341797
2006-05-23,125.16999816894531
2006-05-24,126.16999816894531
2006-05-25,127.7300033569336
2006-05-26,128.3800048828125
2006-05-30,126.0999984741211
2006-05-31,127.51000213623047
2006-06-01,128.72999572753906
2006-06-02,129.0
2006-06-05,127.12000274658203
2006-06-06,126.80999755859375
2006-06-07,125.86000061035156
2006-06-08,125.75
2006-06-09,125.3499984741211
2006-06-12,123.98999786376953
2006-06-13,122.55000305175781
2006-06-14,123.5
2006-06-15,126.12000274658203
2006-06-16,124.6500015258789
2006-06-19,123.66999816894531
2006-06-20,124.08999633789062
2006-06-21,125.01000213623047
2006-06-22,124.45999908447266
2006-06-23,124.44000244140625
2006-06-26,124.98999786376953
2006-06-27,123.91000366210938
2006-06-28,124.75
2006-06-29,127.2699966430664
2006-06-30,127.27999877929688
2006-07-03,127.80000305175781
2006-07-05,127.06999969482422
2006-07-06,127.44000244140625
2006-07-07,126.61000061035156
2006-07-10,126.8499984741211
2006-07-11,127.41000366210938
2006-07-12,126.05000305175781
2006-07-13,124.0
2006-07-14,123.5199966430664
2006-07-17,123.33999633789062
2006-07-18,123.97000122070312
2006-07-19,125.69000244140625
2006-07-20,124.83000183105469
2006-07-21,123.94999694824219
2006-07-24,126.20999908447266
2006-07-25,126.66000366210938
2006-07-26,126.83000183105469
2006-07-27,126.70999908447266
2006-07-28,127.9800033569336
2006-07-31,127.8499984741211
2006-08-01,127.22000122070312
2006-08-02,128.0800018310547
2006-08-03,128.4199981689453
2006-08-04,128.1999969482422
2006-08-07,127.9000015258789
2006-08-08,127.41000366210938
2006-08-09,126.9800033569336
2006-08-10,127.37000274658203
2006-08-11,127.01000213623047
2006-08-14,127.11000061035156
2006-08-15,128.6300048828125
2006-08-16,129.6999969482422
2006-08-17,130.02999877929688
2006-08-18,130.69000244140625
2006-08-21,130.1300048828125
2006-08-22,130.1199951171875
2006-08-23,129.75999450683594
2006-08-24,129.64999389648438
2006-08-25,129.80999755859375
2006-08-28,130.42999267578125
2006-08-29,130.5800018310547
2006-08-30,130.66000366210938
2006-08-31,130.63999938964844
2006-09-01,131.4199981689453
2006-09-05,131.6699981689453
2006-09-06,130.50999450683594
2006-09-07,129.91000366210938
2006-09-08,130.27999877929688
2006-09-11,130.41000366210938
2006-09-12,131.69000244140625
2006-09-13,132.22000122070312
2006-09-14,132.22999572753906
2006-09-15,131.9600067138672
2006-09-18,132.13999938964844
2006-09-19,131.80999755859375
2006-09-20,132.50999450683594
2006-09-21,131.8699951171875
2006-09-22,131.47000122070312
2006-09-25,132.47999572753906
2006-09-26,133.5800018310547
2006-09-27,133.74000549316406
2006-09-28,133.69000244140625
2006-09-29,133.5800018310547
2006-10-02,133.0800018310547
2006-10-03,133.36000061035156
2006-10-04,134.9199981689453
2006-10-05,135.17999267578125
2006-10-06,135.00999450683594
2006-10-09,135.08999633789062
2006-10-10,135.27000427246094
2006-10-11,135.11000061035156
2006-10-12,136.27999877929688
2006-10-13,136.6300048828125
2006-10-16,136.83999633789062
2006-10-17,136.41000366210938
2006-10-18,136.58999633789062
2006-10-19,136.80999755859375
2006-10-20,136.83999633789062
2006-10-23,137.47000122070312
2006-10-24,137.8800048828125
2006-10-25,138.35000610351562
2006-10-26,138.77999877929688
2006-10-27,137.91000366210938
2006-10-30,137.80999755859375
2006-10-31,137.7899932861328
2006-11-01,136.86000061035156
2006-11-02,136.77999877929688
2006-11-03,136.5399932861328
2006-11-06,138.0800018310547
2006-11-07,138.61000061035156
2006-11-08,138.91000366210938
2006-11-09,138.17999267578125
2006-11-10,138.24000549316406
2006-11-13,138.5800018310547
2006-11-14,139.6199951171875
2006-11-15,140.02000427246094
2006-11-16,140.3800048828125
2006-11-17,140.4199981689453
2006-11-20,140.5
2006-11-21,140.63999938964844
2006-11-22,140.9199981689453
2006-11-24,140.35000610351562
2006-11-27,138.4199981689453
